148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/jquery-ui-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/shuffle/modernizr.custom.min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/shuffle/jquery.shuffle.min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/shuffle/random-shuffle-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/color-picker/colorpicker-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/color-picker/eye-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/color-picker/layout-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/color-picker/utils-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:05 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/custom-form-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
148.246.78.22 - - [18/Dec/2014:02:50:06 +0100] "GET /wp-content/plugins/ultimate-social-media-icons/js/customValidate-min.js?ver=4.0.1 HTTP/1.1" 304 0 "http://archertroy.eamexicano.com/" "Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
